ID,DATA,TEL,CPF,SOLICITANTE,DS_RECEITA,MENSAGEM,DS_RECEITA_TRATADO,EXAME_IDENTIFICADO
49,2020-04-24,1100000049,12345670049,Juliana,"USO ORAL: - Diosmina + Hesperidina 450mg + 50mg  ------------------------------------  Tomar 6 comprimidos ao dia nos primeiros 4 dias, seguido de 4 comprimidos ao dia por 3 dias, e, em seguida, 2 comprimidos ao dia por 3 meses. *Tomar sempre de 12 em 12 horas. USO RETAL: - Proctyl supositório --------------------------------------------------------- Aplicar 3 vezes ao dia, após evacuação, até melhora dos sintomas.  Continuar o tratamento com uma aplicação de um supositório ao dia. ",,uso oral diosmina hesperidina 450mg 50mg tomar 6 comprimidos ao dia nos primeiros 4 dias seguido 4 comprimidos ao dia por 3 dias em seguida 2 comprimidos ao dia por 3 meses tomar sempre 12 em 12 horas uso retal proctyl supositorio aplicar 3 vezes ao dia apos evacuacao ate melhora sintomas continuar tratamento com aplicacao supositorio ao dia,Nulo
50,2020-06-23,1100000050,12345670050,Fernando,"USO ORAL MYLANTA PLUS TOMAR 10ML DE 6/6H, SE DOR NO ESTOMAGO  ",,uso oral mylanta plus tomar 10ml 66h se dor no estomago,Nulo
51,2020-11-17,1100000051,12345670051,Cristina,"USO ORAL  Novocilin (Amoxicilina) 400mg / 5mL   Tomar 5 mL a cada 12 horas por 7 dias.  Alivium gotas (Ibuprofeno) 100mg/mL    Tomar 12 gotas a cada 6 horas, se dor ou febre.  ",,uso oral novocilin amoxicilina 400mg 5ml tomar 5 ml cada 12 horas por 7 dias alivium gotas ibuprofeno 100mgml tomar 12 gotas cada 6 horas se dor ou febre,Nulo
52,2020-03-10,1100000052,12345670052,Rafael,"USO INTERNO BUSCOPAN COMPOSTO¿¿¿¿. TOMAR 01 COMPRIMIDO DE 6/6 HORAS USO INTERNO ANNITA 500 MG¿¿¿¿.. TOMAR 01 COMPRIMIDO DE 12/12 HORAS POR 03 DIAS USO INTERNO IMOSEC 02 MG¿¿¿¿. TOMAR 02 COMPRIMIDOS NO PRIMEIRO EPISODIO DE DIARREIA E MANTER 01 COMPRIMIDO A CADA NOVO EPISÓDIO,  LIMITE DE 08 COMPRIMIDOS NAS 24 HORAS, NÃO TOMAR SE NÃO APRESENTAR DIARREIA. USO INTERNO VONAU FLASH 08 MG¿¿¿. COLOCAR SUB LINGUAL DE NÁUSEAS OU VÔMITOS ATÉ 6/6 HORAS  ",,uso interno buscopan composto tomar 01 comprimido 66 horas uso interno annita 500 mg tomar 01 comprimido 1212 horas por 03 dias uso interno imosec 02 mg tomar 02 comprimidos no primeiro episodio diarreia manter 01 comprimido cada novo episodio limite 08 comprimidos nas 24 horas nao tomar se nao apresentar diarreia uso interno vonau flash 08 mg colocar sub lingual nauseas ou vomitos ate 66 horas,Nulo
53,2020-03-09,1100000053,12345670053,Patrícia,"USO ORAL 1- NAPROXENO SODICO 275mg TOMAR 1CP DE 12 EM 12 POR ATE 5 DIAS 2- BUSCOPAM COMPOSTO TOMAR 1CP DE 8 EM 8 SE DOR 3- MONURIL 3g TOMAR 1 ENVELOPE EM AGUA, A NOITE, DOSE UNICA ",,uso oral 1 naproxeno sodico 275mg tomar 1cp 12 em 12 por ate 5 dias 2 buscopam composto tomar 1cp 8 em 8 se dor 3 monuril 3g tomar 1 envelope em agua noite dose unica,Nulo
54,2020-03-07,1100000054,12345670054,Vinícius,"Uso oral 1- Amoxicilina 400 mg/ml --------------------------- 01 fr Dar 4 ml VO de 12/12h, por 7 dias 2- Dipirona gotas --------------------------------------- 01 fr Dar 12 gts VO de 6/6h, se dor ou febre (tax>37,8ºc) Uso nasal 1- Soro fisiologico 0,9% -------------------------- Lavar as narinas várias vezes ao dia ",,uso oral 1 amoxicilina 400 mgml 01 fr dar 4 ml vo 1212h por 7 dias 2 dipirona gotas 01 fr dar 12 gts vo 66h se dor ou febre tax378c uso nasal 1 soro fisiologico 09 lavar narinas varias vezes ao dia,Nulo
55,2020-02-11,1100000055,12345670055,Camila,Uso oral:  1 - Ciprofloxacino 500 mg Tomar 1 cp 12/12 hs por 7 dias.  2 - Pyridium  Tomar 1 cp 12/12 hs se dor.  3 - Buscopam composto Tomar 1 cp 8/8 hs se dor abdominal.  Obs: Retorno segunda para resultado da urocultura.  ,,uso oral 1 ciprofloxacino 500 mg tomar 1 cp 1212 hs por 7 dias 2 pyridium tomar 1 cp 1212 hs se dor 3 buscopam composto tomar 1 cp 88 hs se dor abdominal obs retorno segunda resultado urocultura,Nulo
56,2020-10-21,1100000056,12345670056,Rodrigo,USO ORAL  1. Florax ------------------1cx Diluir 1 flaconete 1x ao por 5 dias  2. Buscopan gotas -----------1fr  Dar 20 gt até de 8/8h se dor  3. Racecadotrila 100mg-------1cx  Diluir 1 cp em 10 ml de água e dar  1x ao dia  se persistencia de diarreia aquosa por 3 dias ,,uso oral 1 florax 1cx diluir 1 flaconete 1x ao por 5 dias 2 buscopan gotas 1fr dar 20 gt ate 88h se dor 3 racecadotrila 100mg1cx diluir 1 cp em 10 ml agua dar 1x ao dia se persistencia diarreia aquosa por 3 dias,Nulo
57,2020-08-27,1100000057,12345670057,Tatiana,USO ORAL: 1-CICLOBENZAPIRNA 5MG---------- TOMAR 01 CP AS 18H 2-DIPIRONA 1G-------------------- TOMAR 01 CP DE 8/8H SE DOR ,,uso oral 1ciclobenzapirna 5mg tomar 01 cp 18h 2dipirona 1g tomar 01 cp 88h se dor,Nulo
58,2020-01-11,1100000058,12345670058,Gustavo,USO ORAL (CONTÍNUO): - VENALOT ---------------------------------- TOMAR 1 COMPRIMIDO DE 12 EM 12 HORAS. - VENALOT CREME --------------------------- APLICAR DUAS VEZES AO DIA.    ,,uso oral continuo venalot tomar 1 comprimido 12 em 12 horas venalot creme aplicar duas vezes ao dia,Nulo
59,2020-02-21,1100000059,12345670059,Isabela,USO ORAL 1. AZITROMICINA 500MG 1CP X DIA POR 5 DIAS 2. PARACETAMOL 500MG 1CP 6/6HS SE DOR OU FEBRE 3. KOIDE D ----- XAROPE 10ML 8/8HS POR 5 DIAS ,,uso oral 1 azitromicina 500mg 1cp x dia por 5 dias 2 paracetamol 500mg 1cp 66hs se dor ou febre 3 koide d xarope 10ml 88hs por 5 dias,Nulo
60,2020-06-01,1100000060,12345670060,João,"uso oral: 1)enterogermina flaconete dar 1 flaconete,2 vezes ao dia,por 3 dias 2)desalex xarope dar 2,5 ml,via ora,1 vez ao dia,por 5 dias ",,uso oral 1enterogermina flaconete dar 1 flaconete2 vezes ao diapor 3 dias 2desalex xarope dar 25 mlvia ora1 vez ao diapor 5 dias,Nulo
61,2020-10-14,1100000061,12345670061,Maria,Uso Oral:  1- Amoxicilina + Clavulanato 875 mg + 125 mg ------------------------------------------------------------------------------------ tomar 01 cp de 12/12h por 07 dias.  ,,uso oral 1 amoxicilina clavulanato 875 mg 125 mg tomar 01 cp 1212h por 07 dias,Nulo
62,2020-12-29,1100000062,12345670062,José,Uso Oral:  1-Omeprazol 20 mg ----------------------------------------------------------------------- tomar 01 cp de 12/12h por 07 dias.  2- Nimesulida 100 mg ------------------------------------------------------------------- tomar 01 cp de 12/12h somente por 03 dias.  3- Dipirona 500 mg ----------------------------------------------------------------------- tomar 01 cp de 6/6h se dor ou febre. 4- Paracetamol 500 mg ------------------------------------------------------------------ tomar 01 cp de 6/6h se dor ou febre.  ,,uso oral 1omeprazol 20 mg tomar 01 cp 1212h por 07 dias 2 nimesulida 100 mg tomar 01 cp 1212h somente por 03 dias 3 dipirona 500 mg tomar 01 cp 66h se dor ou febre 4 paracetamol 500 mg tomar 01 cp 66h se dor ou febre,Nulo
63,2020-07-07,1100000063,12345670063,Ana,"USO ORAL 1. DIPIRONA 1G --- TOMAR 1CP DE 6/6H SE DOR OU FEBRE. 2. CETOPROFENO 150MG --- TOMAR 1CP DE 12/12H, APÓS REFEIÇÕES, POR ATÉ 5 DIAS. USO TÓPICO 1. RIFAMICINA TÓPICO --- PULVERIZAR FERIDA, 4 VEZES AO DIA, POR 7 DIAS. ",,uso oral 1 dipirona 1g tomar 1cp 66h se dor ou febre 2 cetoprofeno 150mg tomar 1cp 1212h apos refeicoes por ate 5 dias uso topico 1 rifamicina topico pulverizar ferida 4 vezes ao dia por 7 dias,Nulo
64,2020-06-05,1100000064,12345670064,Pedro,"1-CODEINA 30 MG + PARACETAMOL 500 MG ------------- 1 CX TOMAR 01 COMPRIMIDO , VIA ORAL , DE 8 EM 8 HORAS SE DOR FORTE. ",,1codeina 30 mg paracetamol 500 mg 1 cx tomar 01 comprimido via oral 8 em 8 horas se dor forte,Nulo
65,2020-01-31,1100000065,12345670065,Mariana, USO ORAL 1) DIPIRONA 500 MG _______ TOMAR 2 CP 6/6H SE DOR 2) PLASIL 10 MG _______ TOMAR 1 CP 8/8H SE NAUSEA OU VOMITO  ,,uso oral 1 dipirona 500 mg tomar 2 cp 66h se dor 2 plasil 10 mg tomar 1 cp 88h se nausea ou vomito,Nulo
66,2020-05-25,1100000066,12345670066,Carlos,A paciente acima encontra-s egestante de 23 semanas e 5 dias em seguimento pré-natal regular e encontra-se apta do ponto de vista obstétrico a realizar natação e hidroginástica.  Att ,,paciente acima encontras egestante 23 semanas 5 dias em seguimento prenatal regular encontrase apta ponto vista obstetrico realizar natacao hidroginastica att,Nulo
67,2020-09-16,1100000067,12345670067,Paula,USO ORAL  1) DIPIRONA 1G TOMAR 01 CP VO DE 6/6 HS SE DOR OU FEBRE  2) ONDANSETRONA  8 MG  TOMAR 01 CP VO DE 8/8 HS SE NAUSEAS OU VOMITOS  HIDRATAÇÃO VIGOROSA  ,,uso oral 1 dipirona 1g tomar 01 cp vo 66 hs se dor ou febre 2 ondansetrona 8 mg tomar 01 cp vo 88 hs se nauseas ou vomitos hidratacao vigorosa,Nulo
68,2020-05-22,1100000068,12345670068,Lucas,"1- DIPIRONA 1,GR -----------------------        1 CP 3X/DIA SE DOR  2-PARACETAMOL 750 MG------------------         1  3X/DIA   3- CETOPROFENO 150 --------------------       1  CP  1X/DIA SE DOR INTENSA   4- HIDRATAÇÃO VIGOROSA ( 2-3LT LIQ/DIA )  ",,1 dipirona 1gr 1 cp 3xdia se dor 2paracetamol 750 mg 1 3xdia 3 cetoprofeno 150 1 cp 1xdia se dor intensa 4 hidratacao vigorosa 23lt liqdia,Nulo
69,2020-09-24,1100000069,12345670069,Juliana,USO ORAL 1. DIPIRONA 01G ----- TOMAR 01 CP DE 06/06H SE DOR OU FEBRE 2. ALIVIUM 600MG ------- TOMAR 01 CP DE 08/08H POR 05 DIAS 3. NAIRE 20MG ----- TOMAR 01 CP A NOITE POR 05 DIAS  ,,uso oral 1 dipirona 01g tomar 01 cp 0606h se dor ou febre 2 alivium 600mg tomar 01 cp 0808h por 05 dias 3 naire 20mg tomar 01 cp noite por 05 dias,Nulo
70,2020-12-09,1100000070,12345670070,Fernando,"USO ORAL 1) Allegra xarope pediatrico ------------------ Tomar 5 ml via oral de 12/12h por 5 dias 2) Prednisolona 3mg/ml ------------ Tomar 5,5 ml 1x ao dia por 5 dias ",,uso oral 1 allegra xarope pediatrico tomar 5 ml via oral 1212h por 5 dias 2 prednisolona 3mgml tomar 55 ml 1x ao dia por 5 dias,Nulo
71,2020-11-09,1100000071,12345670071,Cristina,"USO ORAL 1) PREDNISOLONA DAR 3,5 ML 1 VEZ AO DIA, CEDO, POR 4 DIAS USO INALATÓRIO 1) SALBUTAMOL SPRAY (100MCG) FAZER 3 PUFFS DE 6/6 HORAS POR 5 DIAS, COM MASCARA E ESPAÇADOR USO NASAL 1) SORO FISIOLÓGICO 0,9% REALIZAR LAVAGEM NASAL DE 3/3 HORAS ",,uso oral 1 prednisolona dar 35 ml 1 vez ao dia cedo por 4 dias uso inalatorio 1 salbutamol spray 100mcg fazer 3 puffs 66 horas por 5 dias com mascara espacador uso nasal 1 soro fisiologico 09 realizar lavagem nasal 33 horas,Nulo
72,2020-06-25,1100000072,12345670072,Rafael,  USO ORAL 1. ENTEROGERMINA ---- 10 FCOS 1FCO 12/12HS POR 5 DIAS 2. BUSCOPAM COMPOSTO  1CP 8/8HS SE DOR 3. DRAMIN B6 1CP 8/8HS SE NAUSEAS OU VOMITOS ,,uso oral 1 enterogermina 10 fcos 1fco 1212hs por 5 dias 2 buscopam composto 1cp 88hs se dor 3 dramin b6 1cp 88hs se nauseas ou vomitos,Nulo
73,2020-10-06,1100000073,12345670073,Patrícia," USO INTERNO CONTINUO BETATRINTA -------------------- APLICAR 1 AMP, VIA IM, DOSE UNICA PREDNISONA 5 MG --------------- TOMAR 2 CP, VIA ORAL, APOS O CAFÉ DA MANHÃ CURCUMAGIC (PURAVIDA) -------- TOMAR 1 CP, VIA ORAL, 1 VEZ AO DIA FIXARE -------------------------- TOMAR 1 CP, VIA ORAL, 1 VEZ AO DIA RISEDRONATO 35 MG ------------- TOMAR 1 CP, VIA ORAL, 1 VEZ POR SEMANA USO TOPICO CONTINUO CATAFLAM PRO XT ---------------- APLICAR NOS LOCAIS DE DOR, 1 A 2 VEZES AO DIA ",,uso interno continuo betatrinta aplicar 1 amp via im dose unica prednisona 5 mg tomar 2 cp via oral apos cafe manha curcumagic puravida tomar 1 cp via oral 1 vez ao dia fixare tomar 1 cp via oral 1 vez ao dia risedronato 35 mg tomar 1 cp via oral 1 vez por semana uso topico continuo cataflam pro xt aplicar nos locais dor 1 2 vezes ao dia,Nulo
74,2020-03-05,1100000074,12345670074,Vinícius,USO ORAL 1) ASTRO 500MG TOMAR 01 CP DE 24/24 HORAS POR 05 DIAS 2) MAXSULID TOMAR 01 CP DE 12/12 HORAS POR 05 DIAS 3) NOVALGINA 1G TOMAR 01 CP DE 6/6 HORAS SE DOR OU FEBRE ,,uso oral 1 astro 500mg tomar 01 cp 2424 horas por 05 dias 2 maxsulid tomar 01 cp 1212 horas por 05 dias 3 novalgina 1g tomar 01 cp 66 horas se dor ou febre,Nulo
75,2020-03-19,1100000075,12345670075,Camila,Uso Oral Fosfomicina 8g ---- Diluir o conteúdo de 1 envelope em 75 ml de água. Tomar dose única ,,uso oral fosfomicina 8g diluir conteudo 1 envelope em 75 ml agua tomar dose unica,Nulo
76,2020-07-09,1100000076,12345670076,Rodrigo,USO TÓPICO: 1. TROK G PASSAR NO LOCAL 3X AO DIA POR 5 DIAS ,,uso topico 1 trok g passar no local 3x ao dia por 5 dias,Nulo
77,2020-03-23,1100000077,12345670077,Tatiana,"  USO ORAL:  1) CITONEURIM 5000  TOMAR 1 COMPRIMIDO POR SEMANA POR 12 SEMANAS  2) VITAMINA D 50,0000  TOMAR 1 COMPRIMIDO POR SEMANA POR 12 SEMANAS  3) FERROPOLIMALTOSE 400mg  TOMAR 1 COMPRIMIDO NO ALMOCO, POR 90 DIAS, TODOS OS DIAS ",,uso oral 1 citoneurim 5000 tomar 1 comprimido por semana por 12 semanas 2 vitamina d 500000 tomar 1 comprimido por semana por 12 semanas 3 ferropolimaltose 400mg tomar 1 comprimido no almoco por 90 dias todos dias,Nulo
78,2020-05-20,1100000078,12345670078,Gustavo,Solicito US abdome total ,,solicito us abdome total,Ultrassonografia
79,2020-11-20,1100000079,12345670079,Isabela," USO ORAL: 1) Dipirona 500mg/ml ............................... 01 frasco Dar 15 gotas de até 6/6h, se dor ou febre. 2) Desloratadina 0,5mg/ml ......................... 01 frasco Dar 5 ml 1x ao dia, por 5 a 7 dias. USO NASAL: 1) Soro fisiológico 0,9% ............................ 01 frasco Lavar as narinas com seringa, várias vezes ao dia, sempre que necessário. ",,uso oral 1 dipirona 500mgml 01 frasco dar 15 gotas ate 66h se dor ou febre 2 desloratadina 05mgml 01 frasco dar 5 ml 1x ao dia por 5 7 dias uso nasal 1 soro fisiologico 09 01 frasco lavar narinas com seringa varias vezes ao dia sempre que necessario,Nulo
80,2020-02-14,1100000080,12345670080,João,"USO ORAL 1) DIPIRONA 1 G -----------  TOMAR 01 COMPRIMIDO DE 6/6 HORAS SE DOR OU FEBRE 2) LORATADINA 10 MG -------- TOMAR 01 COMPRIMIDO DE 12/12 HORAS POR 05 DIAS 3) EXPEC --------------- TOMAR 10 ML DE 8/8 HORAS POR 05 DIAS 4) NIMESULIDA 100 MG ------------ TOMAR 01 COMPRIMIDO DE 12/12 HORAS POR 05 DIAS 5) PREDNISONA 20 MG -------------- TOMAR 01 CP AO DIA POR 05 DIAS USO NASAL 6) RINOSORO JET 0,9% SPRAY NASAL 100 ML ------ REALIZAR LAVAGEM NASAL DE 6/6 HORAS ",,uso oral 1 dipirona 1 g tomar 01 comprimido 66 horas se dor ou febre 2 loratadina 10 mg tomar 01 comprimido 1212 horas por 05 dias 3 expec tomar 10 ml 88 horas por 05 dias 4 nimesulida 100 mg tomar 01 comprimido 1212 horas por 05 dias 5 prednisona 20 mg tomar 01 cp ao dia por 05 dias uso nasal 6 rinosoro jet 09 spray nasal 100 ml realizar lavagem nasal 66 horas,Nulo
81,2020-08-16,1100000081,12345670081,Maria,SOLICITO  MICOLOGICO DIRETO DE RASPADO DE LESAO DE MEMBRO INFERIOR  ,,solicito micologico direto raspado lesao membro inferior,Nulo
82,2020-05-13,1100000082,12345670082,José," ECOXE 90 MG ..........  TOMAR 1 COMPRIMIDO, APÓS ALMOÇO, POR 7 DIAS LISADOR DIP  ..........  TOMAR 1 CP DE 6/6 HR SE DOR  MIOSAN CAF 10 MG ..........  TOMAR 1 CP A NOITE POR 7 DIAS ",,ecoxe 90 mg tomar 1 comprimido apos almoco por 7 dias lisador dip tomar 1 cp 66 hr se dor miosan caf 10 mg tomar 1 cp noite por 7 dias,Nulo
83,2020-02-22,1100000083,12345670083,Ana,Bi-profenid 150 mg -----------------------------------------------  Tomar um comprimido via oral a cada 12 horas por 5 dias ,,biprofenid 150 mg tomar comprimido via oral cada 12 horas por 5 dias,Nulo
84,2020-03-27,1100000084,12345670084,Pedro,"USO ORAL 1) REHIDRAT 90 				1 CX DILUIR CADA ENVELOPE PARA 500 ML DE ÁGUA E TOMAR 2 LITROS DURANTE O DIA 2) FLORAX,FLORATIL OU REPOFLOR 		1 CX TOMAR 1 CP DE 12/12 HORAS POR 5 DIAS  3) DIPIRONA 1G				1 CX TOMAR 1 CP DE 6/6 HORAS SE DOR OU FEBRE 4) BROMOPRIDA 10 MG			1 CX TOMAR 1 CP DE 6/6 HORAS SE NÁUSEAS OU VÔMITOS ",,uso oral 1 rehidrat 90 1 cx diluir cada envelope 500 ml agua tomar 2 litros durante dia 2 floraxfloratil ou repoflor 1 cx tomar 1 cp 1212 horas por 5 dias 3 dipirona 1g1 cx tomar 1 cp 66 horas se dor ou febre 4 bromoprida 10 mg1 cx tomar 1 cp 66 horas se nauseas ou vomitos,Nulo
85,2020-02-15,1100000085,12345670085,Mariana,INDICO BOTOX ,,indico botox,Nulo
86,2020-10-26,1100000086,12345670086,Carlos,"USO ORAL: 1. IBUPROFENO GOTAS (200MG/ML) ------ Dar 20 gotas, de até 8/8 horas, se dor ou febre (T = 37,8 ou +). 2. HEXOMEDINE SPRAY ------ Aplicar 2 jatos em cavidade oral, de até 4/4 horas, se dor de garganta. USO INALATÓRIO / NASAL: 3. SORO FISIOLÓGICO 0,9% ------ Realizar inalação (5mL) de 8/8 horas e higiene nasal sempre que necessário. * Retornar ao PSI em 48 horas se febre ou imediatamente se piora do quadro, novos sintomas ou sinais de alarme (queda do estado geral / prostração / sonolência excessiva, inapetência, vômitos persistentes, sinais de desconforto respiratório, dor intensa, manchas no corpo...) ",,uso oral 1 ibuprofeno gotas 200mgml dar 20 gotas ate 88 horas se dor ou febre t 378 ou 2 hexomedine spray aplicar 2 jatos em cavidade oral ate 44 horas se dor garganta uso inalatorio nasal 3 soro fisiologico 09 realizar inalacao 5ml 88 horas higiene nasal sempre que necessario retornar ao psi em 48 horas se febre ou imediatamente se piora quadro novos sintomas ou sinais alarme queda estado geral prostracao sonolencia excessiva inapetencia vomitos persistentes sinais desconforto respiratorio dor intensa manchas no corpo,Nulo
87,2020-07-22,1100000087,12345670087,Paula,USO ORAL 1. LISADOR DIP 1G -------- TOMAR 01 CP DE 6/6H SE DOR OU FEBRE 2. PARACETAMOL 750 MG ---------- TOMAR 01 CP DE 6/6H SE DOR OU FEBRE  3. ONDIF 8MG --------------- TOMAR 01 FITA DE 8/8H SE NAUSEA ,,uso oral 1 lisador dip 1g tomar 01 cp 66h se dor ou febre 2 paracetamol 750 mg tomar 01 cp 66h se dor ou febre 3 ondif 8mg tomar 01 fita 88h se nausea,Nulo
88,2020-06-04,1100000088,12345670088,Lucas," 1. REHIDRAT 90 ________________________ 1 CAIXA  DISSOLVER 1 ENVELOPE EM 500ML  DE ÁGUA FILTRADA E INGERIR DURANTE O DIA.  2. DIPIRONA 1G ________________________________ 1G TOMAR 1 COMPRIMIDO SE NECESSÁRIO.  Obs.: Se DOR ou FEBRE, ATÉ DE 6/6H OU . PARACETAMOL 750MG _______________________ 750MG TOMAR 1 COMPRIMIDO SE NECESSÁRIO.  Obs.: Se DOR ou FEBRE, ATÉ DE 6/6H 3. VONAU FLASH 4MG _______ 4MG TOMAR 1 COMPRIMIDO SUBLINGUAL, SE NECESSÁRIO.  OBS.: SE NÁUSEAS OU VÔMITOS, DE 8/8H ",,1 rehidrat 90 1 caixa dissolver 1 envelope em 500ml agua filtrada ingerir durante dia 2 dipirona 1g 1g tomar 1 comprimido se necessario obs se dor ou febre ate 66h ou paracetamol 750mg 750mg tomar 1 comprimido se necessario obs se dor ou febre ate 66h 3 vonau flash 4mg 4mg tomar 1 comprimido sublingual se necessario obs se nauseas ou vomitos 88h,Nulo
89,2020-11-10,1100000089,12345670089,Juliana," USO ORAL: 1-DIPIRONA 1G-----------------CX TOMAR 1 CP DE 6H/6H SE DOR OU FEBRE 2-DRAMIN B6 ----------------CX TOMAR 1 CP DE 8H/8H, SE NAUSEA OU VOMITO 3-SAIS DE REIDRATACAO ORAL-----------5 SACHES DISSOLVER 1 SACHE EM 1 LITRO DE AGUA FILTRADA. TOMAR AO LONGO DO DIA ",,uso oral 1dipirona 1gcx tomar 1 cp 6h6h se dor ou febre 2dramin b6 cx tomar 1 cp 8h8h se nausea ou vomito 3sais reidratacao oral5 saches dissolver 1 sache em 1 litro agua filtrada tomar ao longo dia,Nulo
90,2020-04-10,1100000090,12345670090,Fernando,                                          Paciente com dor em articulaçoes ha dias com RM da coluna com varias alteraçoes.                                          Solicito avaliaçao com Ortopedista.  ,,paciente com dor em articulacoes ha dias com rm coluna com varias alteracoes solicito avaliacao com ortopedista,Ressonância Magnética
91,2020-04-16,1100000091,12345670091,Cristina,"TOMOGRAFIA COMPUTADORIZADA DE ABDOME TOTAL    Indicação clínica: dor após quimioembolização de neoplasia hepática.   Técnica: aquisição volumétrica multislice, com contraste endovenoso.     Relatório: Análise comparativa com a tomografias de abdome anteriores, notadamente a do dia 05/01/2024. Achados de maior relevância: Lesão focal tratada entre os segmentos  IVa / IVb, apresentando pequenos focos hiperdensos de permeio sugestivos de sangramento intralesional, inalterados em relação ao estudo pregresso. Não se observaram-se focos vascularizados na lesão suspeitos para neoplasia viável (LIRADS TR não viável). Associa-se distúrbio perfusional adjacente à lesão. Persistem sinais de trombose tumoral no ramo portal esquerdo (LIRADS-TIV). ""Organização"" da área de infarto no segmento III, agora com aspecto loculado, medindo 3,5 cm. Demais achados: Fígado de dimensões reduzidas, com hipertrofia dos segmentos laterais do lobo esquerdo e do lobo caudado, contornos ondulados e parênquima com atenuação heterogênea. Retração parenquimatosa e alteração de sinal do segmento VIII, compatível com fibrose confluente. Outras lesões hepáticas focais nodulares hipervascularizados subcentimétricos esparsos, sem evidência de washout, indeterminados (LI-RADS 3). Circulação colateral de médio calibre periesplênica, junto ao fundo gástrico, no plexo esofágico. Leve dilatação das vias biliares intra-hepáticas no segmento II, IV e VIII. Vesícula biliar normodistendida, com paredes espessadas e pequenos cálculos radiodensos no seu interior medindo até 0,3 cm (colecistolitíase).  Pâncreas de dimensões e morfologia preservadas, sem dilatação ductal. Diminuto cisto com 0,3 cm no colo, parcialmente avaliado ao método. Baço de morfologia e dimensões normais com parênquima homogêneo. Glândulas adrenais preservadas. Rins com dimensões e espessura do parênquima normais. Cálculos calicinais não obstrutivos bilaterais (ao menos 3 de cada lado), medindo até 0,3 cm. Não há hidronefrose.  Ureteres de trajeto e calibre preservados, sem cálculos. Bexiga com repleção parcial e conteúdo homogêneo. Aorta e veia cava inferior com trajeto e calibre preservados. Ateromatose aortoilíaca. Ausência de linfonodomegalias. ",,tomografia computadorizada abdome total indicacao clinica dor apos quimioembolizacao neoplasia hepatica tecnica aquisicao volumetrica multislice com contraste endovenoso relatorio analise comparativa com tomografias abdome anteriores notadamente dia 05012024 achados maior relevancia lesao focal tratada entre segmentos iva ivb apresentando pequenos focos hiperdensos permeio sugestivos sangramento intralesional inalterados em relacao ao estudo pregresso nao se observaramse focos vascularizados na lesao suspeitos neoplasia viavel lirads tr nao viavel associase disturbio perfusional adjacente lesao persistem sinais trombose tumoral no ramo portal esquerdo liradstiv organizacao area infarto no segmento iii agora com aspecto loculado medindo 35 cm demais achados figado dimensoes reduzidas com hipertrofia segmentos laterais lobo esquerdo lobo caudado contornos ondulados parenquima com atenuacao heterogenea retracao parenquimatosa alteracao sinal segmento viii compativel com fibrose confluente outras lesoes hepaticas focais nodulares hipervascularizados subcentimetricos esparsos sem evidencia washout indeterminados lirads 3 circulacao colateral medio calibre periesplenica junto ao fundo gastrico no plexo esofagico leve dilatacao vias biliares intrahepaticas no segmento ii iv viii vesicula biliar normodistendida com paredes espessadas pequenos calculos radiodensos no seu interior medindo ate 03 cm colecistolitiase pancreas dimensoes morfologia preservadas sem dilatacao ductal diminuto cisto com 03 cm no colo parcialmente avaliado ao metodo baco morfologia dimensoes normais com parenquima homogeneo glandulas adrenais preservadas rins com dimensoes espessura parenquima normais calculos calicinais nao obstrutivos bilaterais ao menos 3 cada lado medindo ate 03 cm nao ha hidronefrose ureteres trajeto calibre preservados sem calculos bexiga com replecao parcial conteudo homogeneo aorta veia cava inferior com trajeto calibre preservados ateromatose aortoiliaca ausencia linfonodomegalias,Tomografia Computadorizada
